Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14
1692309238.9803643,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,1.0,0.02164454199373722,0.07364333420991898,0.30358168482780457,-0.019657058641314507,0.0,-0.016098633408546448,0.074398472905159,0.31203827261924744,-0.5098833441734314,2.0,0.059564463794231415,0.07345554232597351,0.31528833508491516,0.5624587535858154
1692309239.0803561,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,1.0,0.02164454199373722,0.07364333420991898,0.30358168482780457,-0.019657058641314507,0.0,-0.016239428892731667,0.07449287176132202,0.31245967745780945,-0.49419936537742615,2.0,0.059564463794231415,0.07345554232597351,0.31528833508491516,0.5624587535858154
1692309239.1786973,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,1.0,0.02164454199373722,0.07364333420991898,0.30358168482780457,-0.019657058641314507,0.0,-0.016098633408546448,0.074398472905159,0.31203827261924744,-0.5098833441734314,2.0,0.059564463794231415,0.07345554232597351,0.31528833508491516,0.5624587535858154
1692309239.2793114,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,1.0,0.02164454199373722,0.07364333420991898,0.30358168482780457,-0.019657058641314507,0.0,-0.016239428892731667,0.07449287176132202,0.31245967745780945,-0.49419936537742615,2.0,0.059564463794231415,0.07345554232597351,0.31528833508491516,0.5624587535858154
1692309239.3770723,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,1.0,0.02164454199373722,0.07364333420991898,0.30358168482780457,-0.019657058641314507,0.0,-0.016098633408546448,0.074398472905159,0.31203827261924744,-0.5098833441734314,2.0,0.059564463794231415,0.07345554232597351,0.31528833508491516,0.5624587535858154
1692309239.4793165,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,1.0,0.02164454199373722,0.07364333420991898,0.30358168482780457,-0.019657058641314507,0.0,-0.016098633408546448,0.074398472905159,0.31203827261924744,-0.5098833441734314,2.0,0.059564463794231415,0.07345554232597351,0.31528833508491516,0.5624587535858154
1692309239.5800838,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,1.0,0.02164454199373722,0.07364333420991898,0.30358168482780457,-0.019657058641314507,0.0,-0.016098633408546448,0.074398472905159,0.31203827261924744,-0.5098833441734314,2.0,0.059564463794231415,0.07345554232597351,0.31528833508491516,0.5624587535858154
1692309239.68071,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,1.0,0.02164454199373722,0.07364333420991898,0.30358168482780457,-0.019657058641314507,0.0,-0.016098633408546448,0.074398472905159,0.31203827261924744,-0.5098833441734314,2.0,0.059564463794231415,0.07345554232597351,0.31528833508491516,0.5624587535858154
1692309239.7789676,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,1.0,0.02164454199373722,0.07364333420991898,0.30358168482780457,-0.019657058641314507,0.0,-0.016098633408546448,0.074398472905159,0.31203827261924744,-0.5098833441734314,2.0,0.059564463794231415,0.07345554232597351,0.31528833508491516,0.5624587535858154
1692309239.8820314,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,1.0,0.02164454199373722,0.07364333420991898,0.30358168482780457,-0.019657058641314507,0.0,-0.016098633408546448,0.074398472905159,0.31203827261924744,-0.5098833441734314,2.0,0.059564463794231415,0.07345554232597351,0.31528833508491516,0.5624587535858154
1692309239.9843087,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,1.0,0.02164454199373722,0.07364333420991898,0.30358168482780457,-0.019657058641314507,0.0,-0.016239428892731667,0.07449287176132202,0.31245967745780945,-0.49419936537742615,2.0,0.059564463794231415,0.07345554232597351,0.31528833508491516,0.5624587535858154
