Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1692309418.4497273,-0.035298347814271484,0.015534548145973662,0.00022559778587715346,0.024156552697719595,0.0,0.0
1692309418.5531182,-0.03033733210736552,0.016639293427701436,0.00021607393477644026,0.02670103059842691,0.0,0.0
1692309418.6444952,-0.026394397534194845,0.017906948115755834,0.00018681835792781252,0.02818923419674229,0.0,0.0
1692309418.7461452,-0.02109860731814751,0.01953219968304188,0.00015178029107924037,0.030803794088413695,0.0,0.0
1692309418.8464177,-0.01688160212151342,0.02125632093267756,0.0001236425152950639,0.032388524016196706,0.0,0.0
1692309418.9481294,-0.012313198293980893,0.023130182693676213,8.797607892318735e-05,0.03432415429096916,0.0,0.0
1692309419.0462873,-0.008993680683586644,0.02492693673334644,1.6719435091278768e-05,0.035239933624666556,0.0,0.0
1692309419.147492,-0.00523898736329198,0.02676043756735752,-6.4153357536431e-05,0.03669487570591414,0.0,0.0
1692309419.2525682,-0.0025465458533274823,0.02846503928781212,-0.00013018869527130005,0.03735247193721032,0.0,0.0
1692309419.3496706,0.0010647726190143414,0.030246012935615043,-0.0002014765792241881,0.03897380132355115,0.0,0.0
1692309419.4462245,0.0047751450424093145,0.03211410270631779,-0.0003146627587194221,0.04072523563916534,0.0,0.0
1692309419.5476203,0.00785882029095853,0.033958704643603496,-0.0004333246421096026,0.04199297497366737,0.0,0.0
1692309419.649498,0.010026449497310427,0.03565281104616615,-0.0005237909741167041,0.04260986379977729,0.0,0.0
1692309419.750112,0.012728152571891405,0.03734173054198523,-0.0005891449205977374,0.04386602705965622,0.0,0.0
1692309419.8544874,0.015183820865636927,0.03900005984707595,-0.0006241378494595648,0.04500101962427404,0.0,0.0
1692309419.948061,0.017711010100290955,0.04066124950489934,-0.0006067929637535896,0.046293416803825316,0.0,0.0
1692309420.0518954,0.019019783994630033,0.04213584789043076,-0.0005610522708873666,0.046639331940229976,0.0,0.0
1692309420.1498477,0.019440082308630396,0.04334109124116295,-0.0004940158357657487,0.04643711977533914,0.0,0.0
1692309420.2502272,0.0191542792608517,0.044244996056503005,-0.00042201150516493524,0.04588059355050553,0.0,0.0
1692309420.3513682,0.018410275040944626,0.04486237612577197,-0.00032843888728477925,0.04518054093254299,0.0,0.0
1692309420.4515154,0.02003977657549996,0.04566668009373365,-0.0002310684280473194,0.046673253556765194,0.0,0.0
1692309420.5461032,0.020440994266594608,0.04640423908772715,-9.728717732098006e-05,0.04702029556580725,0.0,0.0
1692309420.6531122,0.020206002565764138,0.04699199884983555,6.720251244447166e-06,0.046895624003747985,0.0,0.0
1692309420.7443657,0.020740771405459952,0.04759888851735315,0.00017447269558271215,0.04752505131819402,0.0,0.0
1692309420.848623,0.020329443180605,0.048065917555605284,0.000296474007797243,0.04735417878075032,0.0,0.0
1692309420.945937,0.019244054851232976,0.04832037540868881,0.0004557697104379307,0.04671876943230982,0.0,0.0
1692309421.0464215,0.017561960863629534,0.0483223726932324,0.0006378620965165698,0.04572276517492865,0.0,0.0
1692309421.1482477,0.015294716174103893,0.04804544525135703,0.0007642383470030699,0.044390752091174525,0.0,0.0
1692309421.245622,0.012881381580321115,0.04753645934882528,0.0009120178643199616,0.043095628373635814,0.0,0.0
1692309421.347389,0.010305261158965722,0.0468284170328915,0.001007905378790224,0.04177639574955591,0.0,0.0
1692309421.4497523,0.007437390603628588,0.04591843796788541,0.0011068786759828681,0.04029477532289605,0.0,0.0
1692309421.549124,0.008068530732594474,0.04542966907264372,0.001175394256703356,0.04180815988136682,0.0,0.0
1692309421.6493704,0.007565707487060291,0.04504716207754738,0.0012148353823405633,0.04202743986590241,0.0,0.0
1692309421.7463675,0.006181877738919649,0.04459008218105821,0.0012174174860966748,0.04140075859238363,0.0,0.0
1692309421.8466725,0.004262967229384354,0.04398576248041694,0.001190201807122771,0.0403455227831095,0.0,0.0
1692309421.9478168,0.0019493081786582146,0.04320437095835614,0.0011399896318925458,0.03902443905039407,0.0,0.0
1692309422.0463743,-0.000816083109438202,0.042214491324093856,0.0010359820867705772,0.037402948105716316,0.0,0.0
1692309422.1504152,-0.003865343377958446,0.041018446505755424,0.0009266012546466926,0.035634418446106556,0.0,0.0
1692309422.2472234,-0.007029081025345065,0.03964498028053311,0.0007826528332883085,0.03384852370045587,0.0,0.0
1692309422.349498,-0.010337433310200757,0.03810800396364289,0.0006531016397684352,0.03199214505907326,0.0,0.0
1692309422.4453754,-0.01378398671104853,0.03641733698529659,0.00048302007073669566,0.030054232442775525,0.0,0.0
1692309422.5449421,-0.017315820559533974,0.03458859025315333,0.00034677591842131194,0.02806630543206514,0.0,0.0
1692309422.645739,-0.020932997355290126,0.032630681212899006,0.00018306678828267862,0.026013308517060234,0.0,0.0
1692309422.747107,-0.024460824919992775,0.03058028659472447,5.544130484040719e-05,0.024030288389663125,0.0,0.0
1692309422.8467188,-0.02781713918859082,0.028476082638355084,-3.3899777705272816e-05,0.022159227269537566,0.0,0.0
1692309422.9484243,-0.031138562352748325,0.026321742627452974,-0.0001338647188884409,0.020259464002504914,0.0,0.0
1692309423.0453417,-0.03449996901247252,0.024110497324530786,-0.00019780882115480174,0.018265951699421176,0.0,0.0
1692309423.1479075,-0.03768602715068361,0.021870500748395104,-0.00026014202752246715,0.0163654800315271,0.0,0.0
