Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1692309239.078547,0.00012063830962253935,0.0007680397204827722,-1.7751502878312995e-06,0.0006745974608478261,0.0,0.0
1692309239.1806889,6.254438090845806e-05,0.0007483393649220757,-1.740676096584276e-06,0.0006406937551490849,0.0,0.0
1692309239.2408626,-6.982203032340847e-06,0.0007232888038352207,-1.788003850999193e-06,0.0005993867591293763,0.0,0.0
1692309239.3603227,-6.489784745502633e-05,0.0006960957933072267,-1.806028377059798e-06,0.0005701942893970516,0.0,0.0
1692309239.4478893,-0.00012159527795134463,0.000667324139262384,-1.7164079957002268e-06,0.0005420512695150751,0.0,0.0
1692309239.6104815,-0.0001688242375547963,0.0006387274535452186,-1.62938824921914e-06,0.0005214115759579497,0.0,0.0
1692309239.761236,-0.0002081659609044808,0.0006113077903072692,-1.5202190911846743e-06,0.0005057637504841208,0.0,0.0
1692309239.8630705,-0.00024093761645475873,0.000585584312719363,-1.4564725477121891e-06,0.0004934170501435062,0.0,0.0
1692309239.9672124,-0.00026823640552814024,0.0005617728544972522,-1.3938645579525122e-06,0.0004832375116957442,0.0,0.0
1692309240.0680425,-0.00029097629682623923,0.0005399038650750045,-1.3083657860084475e-06,0.0004744681691778832,0.0,0.0
1692309240.1392007,-0.000309918626277565,0.0005198995447769053,-1.2658284866498473e-06,0.0004666066311988738,0.0,0.0
1692309240.3145924,-0.0003256975867105378,0.0005016241346845232,-1.2233044029077028e-06,0.00045932183496412004,0.0,0.0
1692309240.376018,-0.0003388414607511857,0.00048491510990374186,-1.1908894798274662e-06,0.00045239763208826617,0.0,0.0
1692309240.467625,-0.0003497903078270453,0.000469602809497112,-1.160315913150789e-06,0.00044569452596657054,0.0,0.0
1692309240.5587864,-0.00035891069744124575,0.0004555219112712213,-1.1268940879774618e-06,0.00043912385472383937,0.0,0.0
1692309240.7164342,-0.0003665079819898747,0.0004425178526638447,-1.0768559269104283e-06,0.0004326304002307478,0.0,0.0
1692309240.7773066,-0.0003728365200188733,0.0004304497942578253,-1.055899771357807e-06,0.00042618073014955867,0.0,0.0
1692309240.9364016,-0.00037810819219702917,0.0004191920184185727,-1.0353468252565514e-06,0.0004197553901665263,0.0,0.0
1692309241.1213331,-0.00038249949512145155,0.00040863358481424693,-1.002663107775855e-06,0.0004133437796078924,0.0,0.0
1692309241.266741,-0.00038615745045748613,0.00039867746552605776,-9.76569363677762e-07,0.0004069407479492228,0.0,0.0
1692309241.3877413,-0.00038920452725239364,0.00038923957028031753,-9.17678563314491e-07,0.000400544370688406,0.0,0.0
1692309241.584857,-0.0003917427422225516,0.00038024707183487074,-8.920870390737243e-07,0.000394154556694409,0.0,0.0
1692309241.7496367,-0.00039385707529270247,0.0003716374620289653,-8.803901746232463e-07,0.00038777211134206327,0.0,0.0
1692309241.8335094,-0.00039561831474013806,0.00036335703053286023,-8.940780305526763e-07,0.0003813982249439044,0.0,0.0
1692309242.0080624,-0.0003970854271998427,0.0003553599311718006,-8.8469693126469e-07,0.0003750341348455852,0.0,0.0
1692309242.1591096,-0.0003983075318787859,0.0003476067790132277,-8.668490233161844e-07,0.00036868097931077665,0.0,0.0
1692309242.310775,-0.00039932554507634557,0.00034006392423499094,-8.423935006240557e-07,0.00036233967369714336,0.0,0.0
1692309242.4678977,-0.0004001735500699128,0.0003327025399698548,-8.350217923320468e-07,0.00035601088786295647,0.0,0.0
1692309242.623035,-0.00040087993822957285,0.00032549811071396585,-8.094155441504118e-07,0.0003496950381803236,0.0,0.0
1692309242.7723656,-0.0004014683595665511,0.0003184295055526174,-7.966445339623231e-07,0.00034339233618443986,0.0,0.0
1692309242.9295292,-0.0004019585145402262,0.00031147875417785164,-7.72383459851394e-07,0.0003371027833963497,0.0,0.0
1692309243.0785358,-0.00040236681363331613,0.00030463038824957075,-7.411649294337209e-07,0.00033082623062357036,0.0,0.0
1692309243.1406112,-0.0004027069267778507,0.00029787108341561785,-7.290111888094244e-07,0.0003245623936249197,0.0,0.0
1692309243.215957,-0.0004029902410272758,0.00029118946216451425,-7.249186516456111e-07,0.0003183108738691136,0.0,0.0
1692309243.286218,-0.00040322624179705625,0.0002845757506101961,-7.140937749915449e-07,0.000312071201199461,0.0,0.0
1692309243.4275928,-0.00040342283043825556,0.0002780214941941736,-6.945836721699848e-07,0.00030584285780769913,0.0,0.0
1692309243.5006537,-0.0004035865887763838,0.0002715193556110711,-6.79816061292119e-07,0.0002996252893245978,0.0,0.0
1692309243.63925,-0.00040372299947204465,0.00026506303910048745,-6.606683306973539e-07,0.0002934179134566493,0.0,0.0
1692309243.760186,-0.00040383662958150236,0.0002586470710483528,-6.360271353009783e-07,0.0002872201440058249,0.0,0.0
1692309243.9262116,-0.000403931283462727,0.00025226665904617637,-6.220949071159809e-07,0.00028103139630188047,0.0,0.0
1692309244.0361946,-0.0004040101301457593,0.000245917676460789,-6.140605263882083e-07,0.00027485108764310794,0.0,0.0
1692309244.1106052,-0.00040407580943274376,0.00023959654667225593,-6.004762456485055e-07,0.0002686786532607885,0.0,0.0
1692309244.263429,-0.00040413052027880175,0.00023330012681266525,-5.783217941749248e-07,0.0002625135537773605,0.0,0.0
1692309244.3842356,-0.00040417609441357734,0.00022702560609692162,-5.69938789256412e-07,0.00025635527314604744,0.0,0.0
