Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14
1692309239.9454393,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309240.048036,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.02592129446566105,0.0714041218161583,0.3123493492603302,-0.437471866607666,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309240.1438408,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309240.24596,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025767797604203224,0.07125138491392136,0.31211191415786743,-0.42642053961753845,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309240.344869,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025777481496334076,0.07073943316936493,0.3104778230190277,-0.45106273889541626,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309240.4479225,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025767797604203224,0.07125138491392136,0.31211191415786743,-0.42642053961753845,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309240.544744,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309240.6498036,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.02592129446566105,0.0714041218161583,0.3123493492603302,-0.437471866607666,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309240.7435613,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309240.8453245,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309240.9439855,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025767797604203224,0.07125138491392136,0.31211191415786743,-0.42642053961753845,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309241.0464294,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025777481496334076,0.07073943316936493,0.3104778230190277,-0.45106273889541626,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309241.1455474,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309241.2485478,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309241.3525403,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309241.4534678,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025777481496334076,0.07073943316936493,0.3104778230190277,-0.45106273889541626,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309241.547926,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025777481496334076,0.07073943316936493,0.3104778230190277,-0.45106273889541626,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309241.6475585,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309241.7560081,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025767797604203224,0.07125138491392136,0.31211191415786743,-0.42642053961753845,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309241.8559566,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.02592129446566105,0.0714041218161583,0.3123493492603302,-0.437471866607666,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309241.951491,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025777481496334076,0.07073943316936493,0.3104778230190277,-0.45106273889541626,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309242.0495403,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309242.1558168,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309242.2496789,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025710739195346832,0.07065816968679428,0.30962589383125305,-0.4539974331855774,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309242.3560967,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309242.4571452,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025777481496334076,0.07073943316936493,0.3104778230190277,-0.45106273889541626,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309242.5486054,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309242.6562343,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309242.7555707,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025777481496334076,0.07073943316936493,0.3104778230190277,-0.45106273889541626,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309242.848463,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025777481496334076,0.07073943316936493,0.3104778230190277,-0.45106273889541626,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309242.9536273,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.02592129446566105,0.0714041218161583,0.3123493492603302,-0.437471866607666,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309243.0524502,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.02592129446566105,0.0714041218161583,0.3123493492603302,-0.437471866607666,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309243.1488066,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.02592129446566105,0.0714041218161583,0.3123493492603302,-0.437471866607666,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309243.250846,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025710739195346832,0.07065816968679428,0.30962589383125305,-0.4539974331855774,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309243.3540523,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025777481496334076,0.07073943316936493,0.3104778230190277,-0.45106273889541626,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309243.453571,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309243.5523357,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309243.6550736,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025767797604203224,0.07125138491392136,0.31211191415786743,-0.42642053961753845,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309243.7493017,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025777481496334076,0.07073943316936493,0.3104778230190277,-0.45106273889541626,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309243.8552554,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309243.956266,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309244.0572476,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309244.1532228,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025767797604203224,0.07125138491392136,0.31211191415786743,-0.42642053961753845,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309244.2634385,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309244.360795,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025767797604203224,0.07125138491392136,0.31211191415786743,-0.42642053961753845,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309244.4599512,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.02592129446566105,0.0714041218161583,0.3123493492603302,-0.437471866607666,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309244.555609,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309244.6575804,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025767797604203224,0.07125138491392136,0.31211191415786743,-0.42642053961753845,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309244.7576249,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309244.858495,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309244.9584682,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025767797604203224,0.07125138491392136,0.31211191415786743,-0.42642053961753845,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309245.0585124,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025767797604203224,0.07125138491392136,0.31211191415786743,-0.42642053961753845,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309245.1533396,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309245.2539775,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025767797604203224,0.07125138491392136,0.31211191415786743,-0.42642053961753845,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309245.354471,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025777481496334076,0.07073943316936493,0.3104778230190277,-0.45106273889541626,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309245.4498215,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025767797604203224,0.07125138491392136,0.31211191415786743,-0.42642053961753845,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309245.5432432,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025767797604203224,0.07125138491392136,0.31211191415786743,-0.42642053961753845,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309245.6451383,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025777481496334076,0.07073943316936493,0.3104778230190277,-0.45106273889541626,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309245.7449064,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309245.8476977,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309245.9449418,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025777481496334076,0.07073943316936493,0.3104778230190277,-0.45106273889541626,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309246.044705,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309246.1458137,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025767797604203224,0.07125138491392136,0.31211191415786743,-0.42642053961753845,8.0,0.049269817769527435,0.07054183632135391,0.3120535910129547,0.6190959215164185
1692309246.2468116,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309246.3438213,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025777481496334076,0.07073943316936493,0.3104778230190277,-0.45106273889541626,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309246.4451542,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.02592129446566105,0.0714041218161583,0.3123493492603302,-0.437471866607666,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309246.543725,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309246.6448026,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01272999681532383,0.07010597735643387,0.29987818002700806,0.04867101460695267,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309246.744432,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
1692309246.8472083,"[label: ""height""
size: 3
stride: 15, label: ""width""
size: 5
stride: 5]",0,7.0,0.01271081157028675,0.07073229551315308,0.30276599526405334,0.03229925036430359,6.0,-0.025914214551448822,0.07084773480892181,0.3105180859565735,-0.4624044895172119,8.0,0.04971437156200409,0.07106246799230576,0.3149280548095703,0.6089475750923157
